Date,Username,Comment,Like
2025-10-13T13:55:22Z,@chris_shuo3,"Buat yg pemula IT, harus belajar Prinsip &amp; Fundamental IT dimulai dari Algoritma Pemrograman dan lanjut PBO (Inggrisnya OOP) pakai .NET (C++ atau C#, salah satu), lalu pelajari teori IT sperti struktur data. Lanjut pelajari Web dasar (HTML, CSS, JS ==&gt; next HTML5, CSS3, ES6) sembari pelajarin Backend Dasar (PHP 7.0 ==&gt; 8.0 &amp; 8.1), dan Database (mulai MySQL PhpMyAdmin ==&gt; lanjut MySQL Workbench &amp; SQL Data Language). Jika sudah sampai sini mulai lancar dengan Basic IT, baru pakai AI boleh asal untuk debugging, menantang diri, nanya istilah2 coding, menggali contoh - contoh coding, dan jangan lupa titikkoma...ehh maaf2, jangan lupa tetap problem solve coding juga lewat Stackoverflow, skalian memperkuat kemampuan debugging skills disitu 👍<br><br>Diatas ini masih baru yg basic - basic, kalian masih jauh perjalanannya. mudah2an membantu.<br><br>Anyway sy menjalankan dedikasi belajar IT selama 5 tahun lebih sejak lulus Sarjana Komputer, dan scr lowker belum sepenuhnya memenuhi persyaratan Lowker IT di Indonesia yg mayoritas Bertele - tele tapi mulai mendekati, berhub dulu kuliahnya Multimedia Informatika kurang diajarin 100% pure Informatika, dan saat lulus dari Jurusan terdapat bahasa seperti Laravel, CodeIgniter, Golang, flutter, dll banyak bermunculan baru. Doakan moga2 bisa dapat yg sesuai ditengah bertele2nya persyaratan hard skillnya IT perusahaan Indonesia 😆",0
2025-10-13T13:51:12Z,@awiez,&quot;Saya bisa dapetin profit ribuan dollar cuma pake AI&quot; Ujung2nya jualan ebook yang bikinnya juga mungkin pake AI wkwkwk,0
2025-10-13T15:53:31Z,@NafisHusenR24,Bahkan mau nge cheat pun masih bingung yg beli ebook itu,0
2025-10-13T13:39:23Z,@husnimuttaqin4636,&quot;Perpindahan tanggung jawab&quot; 😀,0
2025-10-13T13:22:22Z,@bagustri3877,"Iya, aku juga ngerasain hal yang sama. Sekarang aku pakai AI buat bantu kerjaan biar lebih cepat. Tapi gara-gara tren vibe coding ini, kesannya jadi negatif. Banyak pemula yang kelihatan jago karena bisa bikin kode lewat prompt, padahal belum ngerti dasar-dasarnya. Begitu disuruh jelasin, malah bingung sendiri.<a href=""UCkszU2WH9gy1mb0dV-11UJg/W8IfY_bwAfiPq7IPvNCA2AU""></a>",0
2025-10-13T13:18:51Z,@muhammadnaufalhaykal120,"sederhana banget perumpamaan nya pak, kebetulan saya gym juga😅<br>mudah dipahami",0
2025-10-13T13:17:46Z,@nero_cld,Jadi kangen zaman nyari fix error harus ngubek stackoverflow karena dapet insight baru,0
2025-10-13T13:17:32Z,@GoodBoyMan-2,Makasih pak sudah ingetin selama ini saya buat hasil bagus yg di buat ai cuman kompas waktu buat sendiri malah bingung dan g ngerti mau nulis kode apa. Makasih pak,1
2025-10-13T13:15:03Z,@heyroziq,mantap pak dika,0
2025-10-13T13:13:04Z,@FunFactswithCly,Pake Chat gpt buat nyari ide dan  brainstorming project yang kan dikerjakan....,0
2025-10-13T13:00:36Z,@merahputih368,"Saya sudah jadi programmer selama 14 tahun pak, saya juga subscribe ke LLM. Sepengalaman saya, jangan terlalu ngandelin AI, tapi AI itu membantu dalam debugging dan scaffolding. Untuk kasus yang kompleks itu gak bagus dan cenderung, meski kita pake model paling canggih kyk GLM 4.6 atau Claude-sonet, suka selalu error yang pada akhirnya saya sendiri yang harus benerin dan mempelajari code-code nya yang dibuat sama AI. Kalo kita tidak menggunakan metode yang benar dan prompting yang bagus, code kita cenderung tidak konsisten. Mungkin dengan metode, Spec-Driven atau pake motode BMAD akan lebih baik kode yang dibuat dan cenderung tidak halu, tapi sekali lagi, foundation kita tentang pemrograman dan bahasa pemrograman yang mau kita pake harus jadi master dulu, baru selebihnya dibantu AI untuk mempercepat pekerjaan. Coding itu seni yang bukan hanya masalah result delivery tapi masterpiece yang ingin kita curahkan dalam tiap sintaks yang kita ketik",191
2025-10-14T02:48:37Z,@cingepusofficial7813,Mungkin saat ini masih belum sesuai ekspektasi tapi AI akan selalu berkembang bro 😂,7
2025-10-14T05:26:49Z,@ShadowR4ze,Wah brow gw pakai BMAD dan credit cepet banget abis brow.,0
2025-10-14T05:30:52Z,@PaijoedanYT,"saya yang pengetahuannya zero, sangat terbantu, saya jadi banyak belajar , walaupun awal selalu eror eror, tapi manusia pasti belajar, saya cari cari penyebab eror, bug dll, bahkan saya saking excitednya saya tungguin ainya buat nyelesain codingnya, saya telaah 1 per satu",1
2025-10-14T07:48:28Z,@fanizul1282,Skill issue kali makenya wkwk sering2 interaksi dengan AI jadi paham caranya,2
2025-10-14T08:59:26Z,@AlfarezAww,Kalo mikirin seninya ya bakal jadi pengangguran ntar😢,0
2025-10-13T12:59:55Z,@user-vq5bn9ut7i,"Gpp semua orang vibe coding, biar saingan gw berkurang, loker programmer sekarang gk segampang dulu",0
2025-10-14T18:24:37Z,@rinnimecrack7128,minimal 3 tahun junior dan 5 tahun senior tapi yang kocak di senior batas ada loker yang menerapkan batas umur,0
2025-10-13T12:58:50Z,@Sulaiman_Yahya,Makin kangen saya dengan stackoverflow....😁,0
2025-10-13T12:57:42Z,@sy4ra_,lagi ngusahain ngehindarin nanya code hasil jadi di ai. tapi jujur ada rasa takut ketinggalan sama yang lain yang udah bisa bikin porto yang bagus bagus sementara saya masih susah ngoding jadi sering kali ngandelin ai banget waktu dikit dikit susah wkwk,0
2025-10-13T13:00:15Z,@sandhikagalihWPU,"saat ini fokus dulu aja sama progress diri sendiri, kadang memang capaian orang lain itu menyilaukan, padahal aslinya kita ga tau dia paham atau tidak dengan apa yang dibuatnya 😁😁",0
2025-10-13T12:57:32Z,@arctagonsV8,"izin bercerita pak sandhika galih, saya merasa agak mixed di era serba AI ini, saya selalu mematok bahwasannya syarat pakai AI saat ngoding itu tau basic fundamental nya, karena bahayanya, ketika kita secara buta meminta AI untuk membuatkan seluruh kode kita, kita tidak tahu apakah ada code fulnerability didalamnya, karena kita ndak tahu apa itu fungsinya, akhirnya saya alihkan AI ke normal GPT untuk meringkas dokumentasi tools2 yang baru saya kenal, seperi express golang pinia dan redis. <br><br>ketika sudah tahu macem fungsinya, saya pakai AI untuk mempercepat workflow nya karena beban fullstack yang saat ini saya alami begitu berat (Geospatial Information System)",1
2025-10-13T12:59:08Z,@sandhikagalihWPU,"nice share, nah memang seperti ini seharusnya penggunaan AI, sebagai alat bantu aja",0
2025-10-13T12:46:42Z,@co.nary17,Gw dari kemarin bertanya2 masih wajarkah baru belajar html css di masa AI kini😂,0
2025-10-13T12:56:01Z,@sandhikagalihWPU,semua web berawal dari HTML CSS jadi harus tetap aja harus dipahami,0
2025-10-13T12:45:12Z,@RianY2K,"Sekarang, dengan adanya AI, dunia pemrograman benar-benar berubah jadi lebih seru dan efisien. Mencari solusi untuk error, memahami alur kerja framework, atau bahkan nyari inspirasi buat ngoding udah jauh lebih cepat dan mudah. Terima kasih banget buat para “asisten digital” seperti GitHub Copilot, Gemini, dan Claude, yang bikin proses coding jadi lebih lancar dan menyenangkan. Programmer sekarang bisa fokus ke hal-hal yang lebih penting, kayak merancang arsitektur sistem, mikirin proses bisnis yang matang, dan tentu aja menciptakan tampilan UI/UX yang keren serta ramah pengguna.<br><br>Selain itu, dengan munculnya AI dan konsep “vibe coding”, semua orang kini punya peluang buat jadi programmer, meskipun sebelumnya belum punya latar belakang IT. Proses belajar jadi lebih intuitif, karena AI bisa bantu langkah demi langkah, dari ide sampai aplikasi jadi. Dan yang paling menarik, evolusi AI ini nggak akan berhenti di sini. Seiring waktu, AI akan terus berkembang jadi semakin cerdas, akurat, dan paham konteks. Jadi ya, masa depan coding sekarang bukan cuma soal logika, tapi juga kolaborasi manusia dan mesin yang makin keren!",1
2025-10-13T12:41:24Z,@Bro_evil,"Saya pernah minta AI pak, gmn cara membuat keamanan yg baik di website, tapi saya kasih juga code saya pak. Lalu si AI dibuat lah sesuai dengan code yg telah saya buat sebelumnya. Apa ini saya salah dalam belajar pak?",0
2025-10-13T12:52:28Z,@sandhikagalihWPU,"selalu tanyakan ketika ada baris kode yang tidak kita pahami, sampai paham",1
2025-10-13T12:41:02Z,@aryokesuma4071,"Sangat setuju pak,<br>vibe coding otw stress debugging ..",0
2025-10-13T12:39:39Z,@clownchilla,"<a href=""https://www.youtube.com/watch?v=3UTMXKg47BM&amp;t=655"">10:55</a> Ichigo bleach😂",0
2025-10-13T12:38:51Z,@havefun9380,"Semua hanya alat, jadi gpp",0
2025-10-13T12:56:58Z,@sandhikagalihWPU,"pisau juga alat, jika digunakan oleh orang yang tepat",1
2025-10-13T12:32:52Z,@PawCoding,Owalah ini tho definisi vibe coding.,0
2025-10-13T12:32:33Z,@yudd4396,"Dari analogi bleach yang seperti pak sandhika katakan, belajarlah fundamental hingga dalam, punya pondasi yang kuat sehingga tanpa AI bahkan framework kalian tetap OP, seperti zaraki kenpaichi yang udah kuat tanpa bankai bahkan tidak tau nama pedangnya",0
2025-10-13T12:35:39Z,@sandhikagalihWPU,Ken chan~~,0
2025-10-13T12:32:11Z,@lenter418,"Denger analoginya jadi ingat kasus Taliban yang mau pilotin Black Hawk yang ditinggal tentara US. perlu diingat kalau buat bisa nerbangin itu helikopter butuh latihan, disiplin dan lisensi seengaknya 8 tahun. Dan endingnya sudah ketebak, helikopter yang dipilotin orangnya jatuh dan hancur wkwkwk<br><br>Mungkin di kasus vibe coding juga sama ya, seenggaknya bisa buat app dulu tanpa ai minimal satu aja dulu, baru kalau mau vibe coding dipersilahkan. Minimal tahu apa aja code yang digenerate ainya",0
2025-10-13T12:29:17Z,@ys_ngrh,"Vibe Coding bagus, buat yang sudah paham fundamental dan paham problem solving dan yang udah terbiasa coding manual dan jam terbang udah banyak. Cuma buat yang baru belajar, mending dibuat tanya jawab aja, buat pengganti google atau stackoverflow.",69
2025-10-13T12:55:10Z,@sandhikagalihWPU,setuju banget,6
2025-10-14T19:09:10Z,@hadidwiardiansyah9436,"Sayangnya banyak orang yang ga setuju dengan hal tersebut :(, aku pernah komen gitu banyak yang ga terima",2
2025-10-16T15:34:07Z,@UCdtq8L-sPVBtmc7676MuQzw,"Setuju. Kalau buat yg sudah berpengalaman, vibe coding itu dipake cuma buat ngerjakan task yang bersifat repetitif. Si programmer tetap menggunakan otaknya untuk mengecek hasil generated code yg dihasilkan. Tentunya dengan pengalaman yg dimiliki bisa dengan mudah dicek.<br>Beda cerita dengan orang yg baru belajar coding. Pasti klik &quot;Yes&quot; doang aja tuh. Kagak di cek. 😂",0
2025-10-28T04:05:09Z,@muhammadakna8397,"@hadidwiardiansyah9436 wajar, namanya juga orang belum tahu.",0
2025-10-13T12:13:36Z,@NicoEditZzz,"Saya jujur mulai belajar coding dari AI, pada awal nya selalu minta dibuatin namun seiring waktu saya juga belajar agar tahu apa yg di prompt dan fungsi serta bagaimana cara belajarnya sampai paham sekarang",0
2025-10-13T12:08:39Z,@ahmadhadi.n,"Mulai detik ini, 12 Oktober 2025, saya berjanji tidak akan melakukan vibe coding lagi",0
2025-10-13T13:00:51Z,@sandhikagalihWPU,"suatu saat, lakukan vibe coding ketika sudah &#39;pantas&#39;",0
2025-10-13T12:07:49Z,@asrulkadir5941,"Vipe coding itu cocok digunakan untuk membangun aplikasi MVP atau membantu merealisasikan ide dengan cepat. Tapi jika proyek aplikasi yang dibuat lebih kompleks, penting untuk benar-benar memeriksa kode yang dibuat oleh AI karena AI terkadang menghasilkan kode yang berlebihan atau tidak sesuai kebutuhan. Maka dari itu, sangat penting untuk memahami konsep, arsitektur dan principal code sebelum memulai vibe coding. Kalau asal aplikasi jalan, ya wassalam, resiko ditanggung sendiri.",1
2025-10-13T12:06:25Z,@senzxc70,"Setuju banget sama Pak Dhika, karna saya pernah ngalamin bikin web full stack untuk tugas kuliah yang sampe makan waktu sekitar 1 setengah bulan baru jadi, tapi teman saya saat coba bikin web full stack juga hanya memakan waktu sekitar 5 hari dengan bantuan sarung tangan ajaib (AI) tadi, seketika saya langsung merasa down karna web yang teman saya buat jauh lebih bagus dan cepat daripada web buatan saya. tapi saat saya tanya sedikit soal salah satu bagian webnya, dia langsung kebingungan, dan akhirnya malah saya yang nemu jawabannya sendiri. disaat itu saya sedikit merasa lega karna yang saya lakukan sebelumnya masih ada manfaatnya yaitu paham dengan alur dan struktur kodenya. dan hari ini saat muncul video Pak Dhika berkat rekomendasi Youtube, semua rasa gelisah saya tadi langsung hilang sepenuhnya wkwkw.<br><br>duh jadi curhat kan",33
2025-10-13T12:54:46Z,@sandhikagalihWPU,nice share. itu artinya otot2 coding kita udah mulai kebentuk,3
2025-10-19T15:12:22Z,@farhanputra6910,"setuju wkwk jujur aja saya juga vibe coder kalau deadline mepet, tapi apa yang dibilang pak dika tadi saya pake AI ga semerta merta langsung accept apa yang dia ubah. Pasti saya review dulu algoritma yang dibuat sama dia, apakah sudah sesuai standar saya atau belum dan juga mastiin tiap input dan output itu sesuai dengan apa yang saya inginkan. Apalagi kalau ngubah kode legacy, wahhh itu makin rumit tuh harus hati hati takutnya ngerubah algoritma sebelumnya",1
2025-10-13T12:02:54Z,@gifanidestgaming,vibe coding kalo gak paham di jamin aplikasi real gak bakal jadi . karena bingung juga handling error nya.  belum lagi ai punya konteks yang terbatas.ada saat nya malah bentrok kalo full copas. kalo copas copas tanpa memahami saya jamin gak bakal faham. malah kepala mau meledak . kenapa gitu . soalnya saya mengalami wkwk. ujung ujung nya saya belajar juga . sekitar 5 bulan belajar sambil buat project real saas akhirnya apps jadi juga . tinggal traffic nya aja  belum ada XD. lebih bagus tanya why ke ai . jangan buatkan buatkan . supaya kita sambil belajar juga,0
2025-10-13T13:00:32Z,@sandhikagalihWPU,yap setuju banget. thanks sharenya ya,0
2025-10-13T12:02:29Z,@RheaVlog,"wah ternyata saya dibenci oleh pak dhika, mohon maaf pak",0
2025-10-13T12:58:07Z,@sandhikagalihWPU,"ya ngga dong, kan hasilnya juga bisa dipahami, dimodifikasi dan dipake untuk menghasilkan uang. iya ga? 😁😁",0
2025-10-13T13:01:34Z,@RheaVlog,​@sandhikagalihWPUheheh yg penting bikin komen kontroversial biar dinotice .... kabooorrr,0
2025-10-13T12:02:16Z,@rikikrismawan1831,"bekerja keras di gym, untuk menguasai dasar dan membangun otot kemudian taklukkan beban seberat apapun dengan kekuatan bankai yang namanya bankai",0
2025-10-13T12:05:31Z,@uratmangun2,GETSUGA TENSHOOOOOOOOOOOO,0
2025-10-13T11:59:21Z,@William_Felix1688,"thx pak, sudah sharing soal ini,<br><br>raja terakhir sudah bersabda guys 😁",2
2025-10-13T11:59:10Z,@amr6657,ke gym bukannya latihan malah jadi coach,0
2025-10-13T11:54:57Z,@Abulucu-g6p,"setuju pak saya dulu pikir ngoding pake AI tuh cheat di vscode ternyata malah jadi npc , abis nonton ini makin sadar, bukan AI yang salah, tapi orangnya",32
2025-10-13T12:53:57Z,@sandhikagalihWPU,"yap, setuju banget Abu 👍👍",3
2025-10-13T11:50:54Z,@khairulikhwan6349,pak kapan ada diskon buat materi laraveel,0
2025-10-13T12:33:47Z,@sandhikagalihWPU,10.10 kemarin baru saja diskon,0
2025-10-13T15:25:55Z,@khairulikhwan6349,​@sandhikagalihWPUhuaaa ketinggalan 😭😭😭😭,0
2025-10-13T11:47:29Z,@dripazhar,"Vibe Coding justru membuat saya jadi gak belajar coding. Saya selalu mempelajari hal-hal baru ketika coding baik ketika menemukan error, membaca dokumentasi, dan lain-lain.<br>Dengan vibe coding, rasa keingintahuan saya jadi menghilang. Tinggal minta bikinin, AI langsung bikinin. Kalau ada error, AI yang benerin. Ini bikin saya jadi gak belajar karena udah dibikinin sama AI dan bahkan yang lebih parah kalau ada code tersembunyi yang AI buat yang justru berdampak buruk ke project, baik itu security atau hilangnya data.<br>Sampai saat ini, saya meminimalkan penggunaan AI untuk coding. Saya hanya menggunakan ChatGPT untuk bertanya kecil-kecil saja. Saya selalu menggunakan AI sebagai pembantu, bukan pengganti saya.",91
2025-10-13T12:52:56Z,@sandhikagalihWPU,"nice share Azhar, buat yang baru belajar harus baca ini",6
2025-10-13T13:34:53Z,@HomeEarth2025,"Krn  km gak ngerti kemajuan dunia. Km sudah jadi budak koding. Koding itu hrs nya AI yg lakukan.<br><br>Seorang Direktur IT tdk hrs jago koding, cukup suruh mental koding kyk anda yg kerja. Emang anda hitung manual? Khan Kalkulator dan Rumus2 Coding yg kerja 😂",3
2025-10-13T14:06:18Z,@Daanbbvv,​@HomeEarth2025maksud anda apa ya?,2
2025-10-13T14:10:53Z,@canzz584,Bahkan AI pun harus dimaintenance pak. Ga semua orang jadi direktur pak. 1 direktur membawahi ratusan bahkan ribuan engineer. Terlalu kasar kalau anda menggeneralisasi semua orang harus jadi direktur. Terus yang jadi engineer siapa ? Apakah dengan adanya kalkulator posisi fisikawan dan matematikawan tergantikan ? Engga kan? Kita liat adaptasi kedepannya ya. ​@HomeEarth2025,0
2025-10-13T15:26:34Z,@baregum,"key point, ai sebagai assistant/pembantu bukan pengganti. tanya2 dan konsul kecil2 ke AI tu kadang ngebantu kalo lagi stuck tapi kadang juga bikin sesat wkwkwk",3
2025-10-13T11:44:29Z,@pixelsam123,Terinspirasi Theodevoid pak? 😅,0
2025-10-13T11:41:23Z,@lopo889,"Gimana yahh cara matiin auto dub youtube ini teman teman, di options gaada tulisan autodub sama sekali? <br><br>(Bertanya dengan nada kesal ke orang youtube)",1
2025-10-13T11:53:48Z,@AKFourShiven,Cari audio track,0
2025-10-13T12:17:21Z,@LdT_46843,Setting &gt; Audio Track &gt; Bahasa Indonesia Original,0
2025-10-13T11:41:19Z,@alfarabyindra,Menyala king 👑🔥🔥🔥🔥,1
2025-10-13T11:36:43Z,@GetterSethya,"vibe coding, stress debugging",0
2025-10-13T11:42:32Z,@lopo889,"Tinggal vibe debugging aja 😂, biar ada siklusnya",0
2025-10-13T11:35:22Z,@Sponsgar4,absen aja,0
2025-10-13T11:32:56Z,@arxyma,raja terakhir telah bersabda,51
2025-10-13T11:32:02Z,@muhammad.azqilana,Ini yg aku tunggu terimakasih pak pengajaran dan saran nya,1
2025-10-13T11:31:38Z,@parthawijaya482,"Ijin menambahkan Pak Sandhika, vibe coder itu pengembang perangkat lunak yang bikin kode dari prompt pake AI, tanpa harus meninjau atau mengedit kode secara manual.<br><br>orang orang yang copas tanpa ngerti maksud kodingannya sebenarnya sudah ada dari jaman stackoverflow. AI cumak bikin ini lebih parah",0
2025-10-13T12:56:40Z,@sandhikagalihWPU,"nice share. yang jago makin jago, yang ngecit makin pengen ngecit juga ya?",0
2025-10-13T11:30:57Z,@rofiaziztaufikrahmat,First,0
2025-10-13T11:30:48Z,@apre-t5p,pertama pakkk,0
